Country,series,Year,Value,Source,Exports (current US$),Imports (current US$),Current Account Balance (US$),NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.XPD.CHEX.GD.ZS
ARG,,2007,,IMF,65162321195.025,52567536062.3157,6048537892.88669,65162321195.025,52567536062.3157,287530508430.568,,,,
ARG,,2008,,IMF,79762958392.3012,66316154417.0834,5421206328.61008,79762958392.3012,66316154417.0834,361558037110.419,,,,
ARG,,2009,,IMF,65133480388.4946,48268743529.5373,7254115683.93703,65133480388.4946,48268743529.5373,332976484577.619,,,,
ARG,,2010,,IMF,80208867995.7171,67937933972.3653,-1622995871.25068,80208867995.7171,67937933972.3653,423627422092.49,,,,
ARG,,2011,,IMF,97809980730.5834,88838309449.3132,-5340181192.3952,97809980730.5834,88838309449.3132,530158122010.442,,,,
ARG,,2012,,IMF,88655850853.7721,78013690406.706,-2138040360.43296,88655850853.7721,78013690406.706,545982375701.128,,,,
ARG,,2013,,IMF,80690471898.442,81240190816.9153,-13124373785.8633,80690471898.442,81240190816.9153,552025140252.246,,,,
ARG,,2014,,IMF,75818867911.0825,73691675720.0984,-9179026266.87552,75818867911.0825,73691675720.0984,526319673731.638,,,,
ARG,,2015,,IMF,63671789068.8987,70064879911.7042,-17621985168.21,63671789068.8987,70064879911.7042,594749285413.212,10.7056520504538,11.7805740385254,2.73115982828944,10.22933674
ARG,,2016,,IMF,69842604407.3878,75639254067.6608,-15104786524.5601,69842604407.3878,75639254067.6608,557532320662.955,12.5270951690009,13.5667926798789,-2.08032784377811,9.85558891
ARG,,2017,,IMF,72860557902.7631,89910495566.9384,-31151351750.7624,72860557902.7631,89910495566.9384,643628393281.364,11.3202833596733,13.9693177780045,2.81850297775918,10.23174763
ARG,,2018,,IMF,75766598613.0197,85681309473.2328,-27083606451.057,75766598613.0197,85681309473.2328,524819892360.176,14.4366857499034,16.3258502050892,-2.61739646282038,10.29146862
ARG,,2019,,IMF,80259482469.139,65845624691.108,-3492479581.08422,80259482469.139,65845624691.108,447754683615.225,17.9248783778462,14.7057366680037,-2.00086100285785,10.1555109
ARG,,2020,,IMF,64053810078.3073,52454091268.1886,2688362005.52313,64053810078.3073,52454091268.1886,385740508436.965,16.6054144372484,13.5982843701675,-9.9004848136464,10.45030594
ARG,,2021,,IMF,87906118244.6601,73042905138.0607,6624785192.348,87906118244.6601,73042905138.0607,486564085480.036,18.0667091690365,15.0119803984295,10.4418119882506,10.03832245
ARG,,2022,,IMF,102815821983.44,96814941605.3868,-3964074915.28095,102815821983.44,96814941605.3868,632790070063.124,16.248014443903,15.2996935612041,5.26987967384072,9.86305332
ARG,,2023,,IMF,82369725072.6446,89748037627.6165,-20751251605.5503,82369725072.6446,89748037627.6165,646075277525.125,12.7492457826544,13.8912663507893,-1.61100162090189,
ARM,,2000,,IMF,423629630.453398,957156466.972861,-301667882.53552,423629630.453398,957156466.972861,1911563668.85006,,,,
ARM,,2001,,IMF,511522177.782582,968529888.660685,-221164164.287385,511522177.782582,968529888.660685,2118467913.37873,,,,
ARM,,2002,,IMF,661384145.809715,1096735501.87495,-147810525.588102,661384145.809715,1096735501.87495,2376335048.39976,,,,
ARM,,2003,,IMF,855676348.11756,1391414378.76877,-173510013.114181,855676348.11756,1391414378.76877,2807061008.69084,,,,
ARM,,2004,,IMF,1008274439.96626,1605180991.65807,-78841446.2541776,1008274439.96626,1605180991.65807,3576615240.41616,,,,
ARM,,2005,,IMF,1338474938.04723,2098701566.40541,-123899753.898011,1338474938.04723,2098701566.40541,4900469511.10191,,,,
ARM,,2006,,IMF,1413899569.40957,2482540336.16978,-152931434.45237,1413899569.40957,2482540336.16978,6384452066.5146,,,,
ARM,,2007,,IMF,1674567002.79826,3570727480.48145,-677270882.378012,1674567002.79826,3570727480.48145,9206301269.79164,,,,
ARM,,2008,,IMF,1663675191.04852,4697073302.10145,-1658884233.70808,1663675191.04852,4697073302.10145,11662040713.8753,,,,
ARM,,2009,,IMF,1268730265.77942,3684309605.1493,-1425501011.33033,1268730265.77942,3684309605.1493,8647937081.2562,,,,
ARM,,2010,,IMF,1828759690.54548,4157364605.55245,-1261431337.93129,1828759690.54548,4157364605.55245,9260285755.62424,,,,
ARM,,2011,,IMF,2284326940.19769,4757906586.64803,-1058869760.23295,2284326940.19769,4757906586.64803,10142111824.5835,,,,
ARM,,2012,,IMF,2926877147.39263,5139736819.01236,-1057931944.57862,2926877147.39263,5139736819.01236,10619320682.9474,,,,
ARM,,2013,,IMF,3153322766.33811,5471934333.89364,-813673760.481535,3153322766.33811,5471934333.89364,11121464437.0415,,,,
ARM,,2014,,IMF,3315721291.63587,5481836306.66345,-901811470.85351,3315721291.63587,5481836306.66345,11609513246.7958,,,,
ARM,,2015,,IMF,3137020863.27486,4427830382.31678,-280909482.692554,3137020863.27486,4427830382.31678,10553337518.414,29.7253912120334,41.9566831307241,3.19999999896625,10.11762714
ARM,,2016,,IMF,3558717725.79882,4464568367.68073,-100882015.773896,3558717725.79882,4464568367.68073,10546136235.5219,33.7442798606396,42.3336875987152,0.199999999825991,9.95194912
ARM,,2017,,IMF,4405338883.1041,5646879065.80608,-145329440.857089,4405338883.1041,5646879065.80608,11527458709.0158,38.2160456550464,48.9863308847905,7.50000000164144,10.36270332
ARM,,2018,,IMF,4907543376.02549,6612701455.26012,-900475279.647257,4907543376.02549,6612701455.26012,12457940694.7395,39.3928940286073,53.0802129926047,5.19999999965324,10.00543404
ARM,,2019,,IMF,5631685777.79462,7458380122.32194,-961095046.730815,5631685777.79462,7458380122.32194,13619290539.2116,41.3508013620849,54.7633527667858,7.59999999853918,11.3798008
ARM,,2020,,IMF,3762799929.1522,5021765669.07554,-505386527.321537,3762799929.1522,5021765669.07554,12641698583.2152,29.7649869151934,39.7238206244142,-7.19999999920631,12.24056244
ARM,,2021,,IMF,4983421998.13407,6073889076.36421,-471368566.93626,4983421998.13407,6073889076.36421,13878908628.9378,35.9064399901267,43.7634488327132,5.80000000065645,12.32268524
ARM,,2022,,IMF,9800654853.44412,9988144008.07951,143983780.135607,9800654853.44412,9988144008.07951,19513506553.1251,50.2249804603907,51.1857978005492,12.5999999997766,9.96212864
ARM,,2023,,IMF,14319480483.0819,14514688646.5552,-670016027.867684,14319480483.0819,14514688646.5552,24085749592.3359,59.4520856749187,60.2625572889532,8.29999999959539,
ASM,,2000,,IMF,,,,,,,,,,
ASM,,2001,,IMF,,,,,,,,,,
ASM,,2002,,IMF,518000000.0,562000000.0,,518000000.0,562000000.0,512000000.0,,,,
ASM,,2003,,IMF,513000000.0,574000000.0,,513000000.0,574000000.0,524000000.0,,,,
ASM,,2004,,IMF,460000000.0,570000000.0,,460000000.0,570000000.0,509000000.0,,,,
ASM,,2005,,IMF,498000000.0,618000000.0,,498000000.0,618000000.0,500000000.0,,,,
ASM,,2006,,IMF,495000000.0,638000000.0,,495000000.0,638000000.0,493000000.0,,,,
ASM,,2007,,IMF,505000000.0,625000000.0,,505000000.0,625000000.0,518000000.0,,,,
ASM,,2008,,IMF,641000000.0,758000000.0,,641000000.0,758000000.0,560000000.0,,,,
ASM,,2009,,IMF,530000000.0,559000000.0,,530000000.0,559000000.0,675000000.0,,,,
ASM,,2010,,IMF,364000000.0,541000000.0,,364000000.0,541000000.0,573000000.0,,,,
ASM,,2011,,IMF,335000000.0,563000000.0,,335000000.0,563000000.0,570000000.0,,,,
ASM,,2012,,IMF,483000000.0,646000000.0,,483000000.0,646000000.0,640000000.0,,,,
ASM,,2013,,IMF,458000000.0,651000000.0,,458000000.0,651000000.0,638000000.0,,,,
ASM,,2014,,IMF,429000000.0,695000000.0,,429000000.0,695000000.0,643000000.0,,,,
ASM,,2015,,IMF,428000000.0,665000000.0,,428000000.0,665000000.0,673000000.0,63.5958395245171,98.8112927191679,3.14960629921259,
ASM,,2016,,IMF,429000000.0,639000000.0,,429000000.0,639000000.0,671000000.0,63.9344262295082,95.230998509687,-1.67938931297709,
ASM,,2017,,IMF,362000000.0,626000000.0,,362000000.0,626000000.0,612000000.0,59.1503267973856,102.287581699346,-6.98757763975155,
ASM,,2018,,IMF,436000000.0,662000000.0,,436000000.0,662000000.0,639000000.0,68.2316118935837,103.599374021909,2.6711185308848,
ASM,,2019,,IMF,399000000.0,614000000.0,,399000000.0,614000000.0,647000000.0,61.6692426584235,94.8995363214838,-0.487804878048777,
ASM,,2020,,IMF,427000000.0,686000000.0,,427000000.0,686000000.0,721000000.0,59.2233009708738,95.1456310679612,4.41176470588236,
ASM,,2021,,IMF,332000000.0,694000000.0,,332000000.0,694000000.0,750000000.0,44.2666666666667,92.5333333333333,-0.782472613458523,
ASM,,2022,,IMF,409000000.0,677000000.0,,409000000.0,677000000.0,871000000.0,46.9575200918485,77.7267508610792,1.73501577287065,
ASM,,2023,,IMF,,,,,,,,,,
ATG,,2000,,IMF,,,-71441645.9620411,,,901003703.703704,,,,
ATG,,2001,,IMF,,,-91170613.7844985,,,877774074.074074,,,,
ATG,,2002,,IMF,,,-84607717.9450344,,,898092592.592592,,,,
ATG,,2003,,IMF,,,-86828233.4494885,,,948100000.0,,,,
ATG,,2004,,IMF,,,-64761939.0503259,,,1026329629.62963,,,,
ATG,,2005,,IMF,,,-114398256.236039,,,1143896296.2963,,,,
ATG,,2006,,IMF,,,-258690923.178123,,,1303674074.07407,,,,
ATG,,2007,,IMF,,,-427654577.547059,,,1487381481.48148,,,,
ATG,,2008,,IMF,,,-337074421.728114,,,1557640740.74074,,,,
ATG,,2009,,IMF,,,-180970641.582571,,,1386518518.51852,,,,
ATG,,2010,,IMF,,,-141181263.057124,,,1298348148.14815,,,,
ATG,,2011,,IMF,,,-65308239.4086589,,,1287359259.25926,,,,
ATG,,2012,,IMF,,,-110683227.906728,,,1364729629.62963,,,,
ATG,,2013,,IMF,,,-116386897.276612,,,1325496296.2963,,,,
ATG,,2014,,IMF,1027285185.18519,924222222.222222,-522482.281353385,1027285185.18519,924222222.222222,1378707407.40741,,,,
ATG,,2015,,IMF,1016366666.66667,853392592.592592,29237532.0456934,1016366666.66667,853392592.592592,1437485185.18519,70.7044967935257,59.3670530581958,1.42161997595372,5.27965546
ATG,,2016,,IMF,1043081481.48148,923581481.481481,-35565937.3786204,1043081481.48148,923581481.481481,1489603703.7037,70.0240929106175,62.0018249944678,4.1203675438061,5.12190151
ATG,,2017,,IMF,988692592.592592,970770370.37037,-118135621.681583,988692592.592592,970770370.37037,1534855555.55556,64.4160024709769,63.2483211111674,2.71272657973627,4.87493944
ATG,,2018,,IMF,1037966666.66667,1132907407.40741,-232510569.189999,1037966666.66667,1132907407.40741,1661529629.62963,62.470548111624,68.1846045477951,6.71200487159726,4.85204983
ATG,,2019,,IMF,1194092592.59259,1180425925.92593,-112310361.111111,1194092592.59259,1180425925.92593,1726448148.14815,69.1646948026456,68.3730888293456,3.1722219373937,4.40662289
ATG,,2020,,IMF,591277777.777778,739748148.148148,-219740880.37037,591277777.777778,739748148.148148,1411637037.03704,41.8859637615377,52.4035661249613,-18.8687765208148,5.72944784
ATG,,2021,,IMF,752377777.777778,866970370.37037,-284882209.62963,752377777.777778,866970370.37037,1602125925.92593,46.9612135727066,54.1137470120719,8.17286311186622,4.99196768
ATG,,2022,,IMF,1021455555.55556,1175559259.25926,-291674218.888889,1021455555.55556,1175559259.25926,1866566666.66667,54.7237649635992,62.9797628047534,9.10780623385958,5.7299943
ATG,,2023,,IMF,,,-271047196.666667,,,2005785185.18518,,,2.42736300110336,
AUS,,2000,,IMF,80695888525.1996,89663284607.9064,-15487273891.4343,80695888525.1996,89663284607.9064,416167815092.908,,,,
AUS,,2001,,IMF,84096722017.0419,83770437082.2828,-7986938465.21442,84096722017.0419,83770437082.2828,379629301675.108,,,,
AUS,,2002,,IMF,82033782309.5723,82017039226.4277,-16002234756.2013,82033782309.5723,82017039226.4277,395788696012.059,,,,
AUS,,2003,,IMF,89138031450.2038,98900407687.8276,-29307731701.3676,89138031450.2038,98900407687.8276,467739079790.332,,,,
AUS,,2004,,IMF,105490823730.26,121992459809.361,-41286950910.194,105490823730.26,121992459809.361,614659980082.515,,,,
AUS,,2005,,IMF,126785667301.888,145652868456.563,-43342943309.5636,126785667301.888,145652868456.563,695692898676.56,,,,
AUS,,2006,,IMF,148587374344.676,162450827269.882,-46289425987.1322,148587374344.676,162450827269.882,748417562769.636,,,,
AUS,,2007,,IMF,172570464002.512,186601240480.49,-64681627027.0504,172570464002.512,186601240480.49,855007458585.224,,,,
AUS,,2008,,IMF,212794797279.029,239715332950.148,-51560061986.895,212794797279.029,239715332950.148,1056112427190.38,,,,
AUS,,2009,,IMF,213717313259.647,211106497147.687,-48587678354.7639,213717313259.647,211106497147.687,928762122698.05,,,,
AUS,,2010,,IMF,227427026265.26,238100480913.207,-46011759615.6313,227427026265.26,238100480913.207,1148838233480.72,,,,
AUS,,2011,,IMF,299823615768.297,285510760029.696,-45650780614.1673,299823615768.297,285510760029.696,1398610616772.97,,,,
AUS,,2012,,IMF,332613569102.522,335367853143.349,-68773026171.5659,332613569102.522,335367853143.349,1547532281116.4,,,,
AUS,,2013,,IMF,315055128030.195,335869075673.186,-51382660468.8451,315055128030.195,335869075673.186,1577123329410.88,,,,
AUS,,2014,,IMF,309621975144.753,314156216978.941,-45408479347.2356,309621975144.753,314156216978.941,1468265356427.76,,,,
AUS,,2015,,IMF,271152836560.501,291850364122.4,-58275684539.1344,271152836560.501,291850364122.4,1351296372254.31,20.0661262864303,21.5978056416682,2.19016928695221,10.17367649
AUS,,2016,,IMF,232663011512.861,261827324555.529,-43642992157.1875,232663011512.861,261827324555.529,1206836962281.84,19.2787442533207,21.6953352224542,2.7593859723839,10.08972931
AUS,,2017,,IMF,281774035049.614,277671313150.053,-39788842177.2191,281774035049.614,277671313150.053,1325582658156.54,21.2566174818153,20.9471141947652,2.27959179820343,10.11242294
AUS,,2018,,IMF,312605804111.245,311861687284.904,-36568483541.7239,312605804111.245,311861687284.904,1427809041019.44,21.8940905352475,21.8419745445958,2.87846971467883,10.05163097
AUS,,2019,,IMF,336477593836.115,306786753625.531,-288440267.908346,336477593836.115,306786753625.531,1392723834562.64,24.1596779983146,22.0278238953145,2.17154505737176,10.21285057
AUS,,2020,,IMF,319174580744.374,274154332727.111,24898962624.5582,319174580744.374,274154332727.111,1328414058378.38,24.0267391579698,20.6377169074661,-0.119590735829973,10.66040134
AUS,,2021,,IMF,343364164705.654,284038962017.929,40641090354.6731,343364164705.654,284038962017.929,1556735770437.26,22.0566759771447,18.2458042920249,2.11116814768786,10.42525291
AUS,,2022,,IMF,431702961776.761,343078219088.328,5707008580.76665,431702961776.761,343078219088.328,1690858246994.43,25.5315880289865,20.2901822017406,4.24238555336139,9.92687893
AUS,,2023,,IMF,463106247223.68,387533147572.319,-4995006896.00787,463106247223.68,387533147572.319,1728057316695.61,26.7992411333458,22.4259429260923,3.44199220009025,
AUT,,2000,,IMF,85517700615.7602,82889700573.0198,,85517700615.7602,82889700573.0198,196181599831.287,,,,
AUT,,2001,,IMF,88123583855.2769,84769003459.8044,,88123583855.2769,84769003459.8044,196477206829.33,,,,
AUT,,2002,,IMF,97162434781.7614,89249970295.3794,,97162434781.7614,89249970295.3794,212837224022.813,,,,
AUT,,2003,,IMF,116896445115.898,109674880759.846,,116896445115.898,109674880759.846,260779834340.097,,,,
AUT,,2004,,IMF,141284759924.34,132415630675.268,,141284759924.34,132415630675.268,299210411454.823,,,,
AUT,,2005,,IMF,153683275028.619,143550311539.15,6232945526.75516,153683275028.619,143550311539.15,313952317330.776,,,,
AUT,,2006,,IMF,170970399267.409,158881044290.089,10993883346.6651,170970399267.409,158881044290.089,333905979332.481,,,,
AUT,,2007,,IMF,204559326902.395,187479966356.112,14749054068.6709,204559326902.395,187479966356.112,386760177589.497,,,,
AUT,,2008,,IMF,230062733001.008,210948589023.367,19299052401.6223,230062733001.008,210948589023.367,429234399096.173,,,,
AUT,,2009,,IMF,181624739693.597,168155373268.152,10303724796.1584,181624739693.597,168155373268.152,399290118782.429,,,,
AUT,,2010,,IMF,201088697058.6,187354745672.784,11472431144.4443,201088697058.6,187354745672.784,389827789217.634,,,,
AUT,,2011,,IMF,232888435640.827,220838859461.654,6798975982.37962,232888435640.827,220838859461.654,428954737064.057,,,,
AUT,,2012,,IMF,220969205398.673,209538729662.453,6141933076.675,220969205398.673,209538729662.453,406750487603.59,,,,
AUT,,2013,,IMF,229883469300.996,217963667008.11,7477923514.03497,229883469300.996,217963667008.11,426580502769.417,,,,
AUT,,2014,,IMF,236189419666.341,222087325386.816,10147917734.3852,236189419666.341,222087325386.816,438556021078.034,,,,
AUT,,2015,,IMF,202662480693.772,188716276454.947,6028432384.20792,202662480693.772,188716276454.947,379546097300.633,53.3960122723239,49.7215694739361,1.30352331826198,10.36746693
AUT,,2016,,IMF,207329157226.967,192552851879.041,10123622307.2766,207329157226.967,192552851879.041,393687359770.273,52.6634020833052,48.910092513867,2.11721964494312,10.3522625
AUT,,2017,,IMF,225412896932.944,212566814420.159,5163531385.66453,225412896932.944,212566814420.159,414926138132.691,54.3260296753968,51.2300370800408,2.27224992038207,10.38402557
AUT,,2018,,IMF,252098473760.43,238401029982.974,4110246988.55319,252098473760.43,238401029982.974,452582294972.775,55.7022394735073,52.6757304983207,2.48422114080024,10.34885597
AUT,,2019,,IMF,247609283522.368,231731288458.933,10561750902.7866,247609283522.368,231731288458.933,442983642371.842,55.8958073929339,52.3114775114917,1.75497619649288,10.48753643
AUT,,2020,,IMF,224423223720.542,209749421171.3,14558305640.2415,224423223720.542,209749421171.3,434397601557.696,51.6630899700616,48.2851241395359,-6.31825509209936,11.31641102
AUT,,2021,,IMF,268837449657.887,264636002437.139,8244331337.08528,268837449657.887,264636002437.139,480467037338.783,55.9533597032853,55.0789090346153,4.79532885699543,12.15228558
AUT,,2022,,IMF,292323553488.581,294484770489.711,-3911411993.35773,292323553488.581,294484770489.711,471773629830.381,61.9626734104832,62.4207780743465,5.27789448538658,11.15729332
AUT,,2023,,IMF,304271388937.258,293448152724.75,6782713687.32624,304271388937.258,293448152724.75,511685203845.001,59.4645666223774,57.3493527895016,-0.954962529389121,10.87779903
AZE,,2000,,IMF,2118053576.59715,2023510584.68024,-167773000.0,2118053576.59715,2023510584.68024,5272615722.96892,,,,
AZE,,2001,,IMF,2368581267.17326,2129887030.9465,-51755000.0,2368581267.17326,2129887030.9465,5707616203.72011,,,,
AZE,,2002,,IMF,2667039717.57852,3121181199.87986,-768373000.0,2667039717.57852,3121181199.87986,6236087738.28284,,,,
AZE,,2003,,IMF,3056572037.1513,4769352010.80084,-2020854000.0,3056572037.1513,4769352010.80084,7276413079.11451,,,,
AZE,,2004,,IMF,4235083891.66131,6312226772.06379,-2589213000.0,4235083891.66131,6312226772.06379,8680405740.94125,,,,
AZE,,2005,,IMF,8336815027.37934,7006931303.62029,167315000.0,8336815027.37934,7006931303.62029,13245421880.834,,,,
AZE,,2006,,IMF,13953852783.3275,8132229739.93922,3707605000.0,13953852783.3275,8132229739.93922,20981929497.6188,,,,
AZE,,2007,,IMF,22516209778.5402,9423346742.42883,9018885000.0,22516209778.5402,9423346742.42883,33049419431.2244,,,,
AZE,,2008,,IMF,32132494340.4494,11463815389.1093,16452805000.0,32132494340.4494,11463815389.1093,48851293785.4483,,,,
AZE,,2009,,IMF,22870725058.8778,10235225178.9351,10174876000.0,22870725058.8778,10235225178.9351,44292427184.9492,,,,
AZE,,2010,,IMF,28732245203.09,10942312484.4256,15040436000.0,28732245203.09,10942312484.4256,52909294791.9262,,,,
AZE,,2011,,IMF,37215171599.8511,15882135431.0447,17144935000.0,37215171599.8511,15882135431.0447,65952796427.9473,,,,
AZE,,2012,,IMF,36912727758.7205,17620935664.3268,14975987000.0,36912727758.7205,17620935664.3268,69679944504.1972,,,,
AZE,,2013,,IMF,35905452997.3577,19474571755.9694,12231737000.0,35905452997.3577,19474571755.9694,74160560123.6902,,,,
AZE,,2014,,IMF,32558931187.3444,19720098374.8264,10208803000.0,32558931187.3444,19720098374.8264,75239785452.1022,,,,
AZE,,2015,,IMF,20060045053.3105,18474102154.6726,-222495000.0,20060045053.3105,18474102154.6726,53076235354.746,37.7947774917249,34.806730415594,1.04954636804402,4.34131384
AZE,,2016,,IMF,17580756547.8197,16528818929.6131,-1363404000.0,17580756547.8197,16528818929.6131,37866996882.9157,46.4276493913136,43.6496693432541,-3.06359845351244,4.42241955
AZE,,2017,,IMF,19839874967.6816,17104502499.7749,1684559000.0,19839874967.6816,17104502499.7749,40866627351.9817,48.547864732761,41.8544509495606,0.153614646686151,4.07396507
AZE,,2018,,IMF,25484215746.0778,17704999420.594,5974981030.41765,25484215746.0778,17704999420.594,47112470051.7701,54.0922938620586,37.5802826749238,1.5004017069941,3.83661342
AZE,,2019,,IMF,23629764705.8824,17712470588.2353,4193353386.00028,23629764705.8824,17712470588.2353,48174235294.1176,49.0506275016423,36.7675179068137,2.47980893443938,4.18188763
AZE,,2020,,IMF,15208764705.8824,15537823529.4118,-316301456.700001,15208764705.8824,15537823529.4118,42693000000.0,35.6235558660257,36.3943117827554,-4.19896079231232,5.84817696
AZE,,2021,,IMF,25487647058.8235,16336941176.4706,8202978327.4647,25487647058.8235,16336941176.4706,54825411764.7059,46.4887471674792,29.7981185195358,5.61644026860644,4.68526697
AZE,,2022,,IMF,47274117647.0588,21274411764.7059,23478081000.0,47274117647.0588,21274411764.7059,78807470588.2353,59.9868480668076,26.9954251873703,4.71468037857544,3.97840643
AZE,,2023,,IMF,35487352941.1765,25016411764.7059,8329368000.0,35487352941.1765,25016411764.7059,72428470588.2353,48.9964135000536,34.5394726155785,1.35447731755447,
